agencykey|employeeskey|commercialkey|customerskey|productcategorykey|productkey|orderdatekey|requireddatekey|shippeddatekey|statuskey|ordernumber|orderlinenumber|quantityordered|priceeach|amount|numberofitems
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|1F247542A7446249DE292661B84EC2EB|9029FF9E9C7721FA20D4E54A8E7CE473|DFC17F0576FE42D02E377923FDEC17FB|2021-07-02|2021-07-09|2021-07-07|747CF5C8587184B9E489FF897D97C20D|10265|1|49|123.47|6050.03|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|053F30A5F57ABE101688ABCDB34F95AB|F9ECED7271ACE37EAE7270210B2BAC2A|7014371FF4FA7D85EA6DC50CFB009934|2020-11-11|2020-11-19|2020-11-14|747CF5C8587184B9E489FF897D97C20D|10180|5|21|74.85|1571.85|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|984F0AD25FE773422E98C61EF1B2FDEF|F9ECED7271ACE37EAE7270210B2BAC2A|62197A864F8FC8E14253BF635EB3F3F8|2021-10-15|2021-10-24|2021-10-20|747CF5C8587184B9E489FF897D97C20D|10308|5|24|99.89|2397.36|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|2A9A34567E142413194DFEB7E1CC5583|9029FF9E9C7721FA20D4E54A8E7CE473|140D7F67F1A796C54863493AA33502E7|2021-09-08|2021-09-18|2021-09-11|747CF5C8587184B9E489FF897D97C20D|10292|9|39|34.30|1337.70|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|4A664586A659CAF9B5E18A79CB3476B2|F9ECED7271ACE37EAE7270210B2BAC2A|6B66D741BC3AF27AAABF67FD285BEDCF|2021-12-17|2021-12-24|2021-12-20|747CF5C8587184B9E489FF897D97C20D|10361|8|26|114.18|2968.68|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|984F0AD25FE773422E98C61EF1B2FDEF|F9ECED7271ACE37EAE7270210B2BAC2A|078CBE09F622739748CCC53D0B2BD402|2021-10-15|2021-10-24|2021-10-20|747CF5C8587184B9E489FF897D97C20D|10308|3|34|48.46|1647.64|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|F9ECED7271ACE37EAE7270210B2BAC2A|2C0482DF63C4A95A6FD47A23AC56257F|2021-12-07|2021-12-14|2021-12-13|747CF5C8587184B9E489FF897D97C20D|10355|3|41|56.10|2300.10|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|7605C7DD68CDFC86929F2C6BF5F20249|2022-01-19|2022-01-27|2022-01-24|747CF5C8587184B9E489FF897D97C20D|10368|2|40|73.60|2944.00|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|52B37B9B0B04B7FE92CBB37DA9CF1BA2|9029FF9E9C7721FA20D4E54A8E7CE473|E389D09B427E6E264BF913B36B0E82E0|2021-02-26|2021-03-06|2021-03-02|747CF5C8587184B9E489FF897D97C20D|10226|2|48|95.30|4574.40|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4E1CBC46D375501AF8DDCC3AE3BAE7A2|F9ECED7271ACE37EAE7270210B2BAC2A|C918923D3F247BF9499560B84105A21B|2021-06-28|2021-07-04|2021-07-02|747CF5C8587184B9E489FF897D97C20D|10263|4|41|193.66|7940.06|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|A2579F0770BEDB9881F055EE48484CA5|9029FF9E9C7721FA20D4E54A8E7CE473|A357389F9FAD58972043FAC432533E72|2020-04-01|2020-04-07|2020-04-02|747CF5C8587184B9E489FF897D97C20D|10114|8|31|128.53|3984.43|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|C6E33AA514C94AEC0CEAFAC31BFEAB3C|9029FF9E9C7721FA20D4E54A8E7CE473|19E643A37CA9A2D8E00B6902E5B2F925|2020-09-11|2020-09-21|2020-09-15|747CF5C8587184B9E489FF897D97C20D|10148|3|34|115.09|3913.06|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|6F541DCE51A37462A3710601451FB6F4|9029FF9E9C7721FA20D4E54A8E7CE473|EEF71432420F54895CECA58C86FE9594|2021-10-16|2021-10-24|2021-10-18|747CF5C8587184B9E489FF897D97C20D|10310|4|33|33.23|1096.59|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|2BAEE22BAF7F619D535A09422F26E389|4D091C3139A28C131B75656586631457|6B279DB3F1DC249787539DFA5433A9E3|2021-10-14|2021-10-21|2021-10-17|747CF5C8587184B9E489FF897D97C20D|10306|10|38|73.62|2797.56|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|765C7FC8D8C6850C49DAEA4D9F69CF4A|BDD4286459900F7788990A266EAF5E28|DA38FE26788C6465615633E13A39D66E|2020-08-10|2020-08-18|2020-08-12|747CF5C8587184B9E489FF897D97C20D|10143|5|34|65.15|2215.10|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|140D7F67F1A796C54863493AA33502E7|2021-07-20|2021-07-29|2021-07-23|747CF5C8587184B9E489FF897D97C20D|10271|6|38|28.64|1088.32|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|F815E7DB140CC5AABEEA372D926D641D|BDD4286459900F7788990A266EAF5E28|A32076CB1815580368C3992866B106FF|2021-01-09|2021-01-15|2021-01-12|747CF5C8587184B9E489FF897D97C20D|10209|1|43|66.45|2857.35|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|ADD43E19C8A3933DB4E494C5ADA4387C|D91F47F102A344A0AC119CD81761BA0E|2022-05-03|2022-05-13|2022-05-05|747CF5C8587184B9E489FF897D97C20D|10412|5|54|100.73|5439.42|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|78A50A9A86D6B4E8B3893046C7A1CE01|BDD4286459900F7788990A266EAF5E28|56CF3260A8F121D559A31E32368839A5|2022-02-02|2022-02-09|2022-02-03|747CF5C8587184B9E489FF897D97C20D|10374|3|46|107.23|4932.58|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|4D091C3139A28C131B75656586631457|6B279DB3F1DC249787539DFA5433A9E3|2020-09-28|2020-10-05|2020-10-03|747CF5C8587184B9E489FF897D97C20D|10153|8|31|80.55|2497.05|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|7471C6E31A195E12E60E324F17454AC1|D39B79B3341F1B50B921D2C8F9CB9198|AF5DC2E464E6473717AA5C7FE351E159|2021-11-05|2021-11-12|2021-11-09|747CF5C8587184B9E489FF897D97C20D|10323|2|33|88.30|2913.90|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|2BEB16692FE97F197C4AA512683A8D4B|2021-07-20|2021-07-29|2021-07-23|747CF5C8587184B9E489FF897D97C20D|10271|4|50|147.36|7368.00|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|6F9C08CBF8465AB59DF7DAC2FB8E19F0|D39B79B3341F1B50B921D2C8F9CB9198|C2C033FDE15D3AA59787DFC5E42D203A|2020-11-05|2020-11-15|2020-11-09|747CF5C8587184B9E489FF897D97C20D|10173|9|31|29.87|925.97|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4E1CBC46D375501AF8DDCC3AE3BAE7A2|F9ECED7271ACE37EAE7270210B2BAC2A|62197A864F8FC8E14253BF635EB3F3F8|2021-06-28|2021-07-04|2021-07-02|747CF5C8587184B9E489FF897D97C20D|10263|8|31|93.90|2910.90|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2C7706EAAF79FC2997819A20D2D61615|D39B79B3341F1B50B921D2C8F9CB9198|31DF39FAB42A7D259A368977CDC7F338|2020-10-18|2020-10-26|2020-10-19|747CF5C8587184B9E489FF897D97C20D|10162|10|39|86.51|3373.89|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|A5B46C8357DA904180ABBDDE9FF9BCF9|9029FF9E9C7721FA20D4E54A8E7CE473|B7FE07689DCD0AD90E7E77444FA96F0D|2020-11-13|2020-11-22|2020-11-15|747CF5C8587184B9E489FF897D97C20D|10183|3|23|85.98|1977.54|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|ADD43E19C8A3933DB4E494C5ADA4387C|2BC5C3992E3FCA5A34EE849A4085B17B|2021-12-10|2021-12-16|2021-12-14|747CF5C8587184B9E489FF897D97C20D|10357|7|41|58.95|2416.95|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|7BD61A8FBD0964332F58862E2F17C4F6|9029FF9E9C7721FA20D4E54A8E7CE473|140D7F67F1A796C54863493AA33502E7|2021-08-19|2021-08-28|2021-08-23|747CF5C8587184B9E489FF897D97C20D|10281|2|20|33.95|679.00|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|0D8DD7C18CA0C617265BD4E5E0FFC821|9029FF9E9C7721FA20D4E54A8E7CE473|DFC17F0576FE42D02E377923FDEC17FB|2021-01-15|2021-01-25|2021-01-18|747CF5C8587184B9E489FF897D97C20D|10211|4|28|138.17|3868.76|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5BBFC82FD806AD51478ED0E004011423|9029FF9E9C7721FA20D4E54A8E7CE473|57FD2E5AA5F46BDA56AEB8CE6E94150F|2021-11-05|2021-11-13|2021-11-08|747CF5C8587184B9E489FF897D97C20D|10325|1|24|166.10|3986.40|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|BDD4286459900F7788990A266EAF5E28|6F7BEF3EE99551654D1A4BA7E40FF4C2|2021-05-11|2021-05-19|2021-05-15|747CF5C8587184B9E489FF897D97C20D|10250|13|40|61.42|2456.80|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|BDD4286459900F7788990A266EAF5E28|F6B096E9D9B0496431FEDC886C3553EE|2020-06-27|2020-07-04|2020-07-03|747CF5C8587184B9E489FF897D97C20D|10133|2|27|115.09|3107.43|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4205B58A4A9C7917A59B29AF98032660|9029FF9E9C7721FA20D4E54A8E7CE473|34761F028E94E40DE0AADA4F85C5CE2A|2020-03-10|2020-03-19|2020-03-11|747CF5C8587184B9E489FF897D97C20D|10109|4|26|117.48|3054.48|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|2A9A34567E142413194DFEB7E1CC5583|9029FF9E9C7721FA20D4E54A8E7CE473|ACE29B52317DDB0E776A3387BE831C1D|2021-11-15|2021-11-24|2021-11-16|747CF5C8587184B9E489FF897D97C20D|10329|10|38|65.13|2474.94|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|9029FF9E9C7721FA20D4E54A8E7CE473|EDCF00119308E468D8206B29C2A3B5C4|2020-07-07|2020-07-16|2020-07-13|747CF5C8587184B9E489FF897D97C20D|10138|11|49|77.05|3775.45|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|C7AF7B2045D4AD135BAEF5D4697D0CB4|BDD4286459900F7788990A266EAF5E28|6F7BEF3EE99551654D1A4BA7E40FF4C2|2020-06-16|2020-06-25|2020-06-21|747CF5C8587184B9E489FF897D97C20D|10131|3|50|54.59|2729.50|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|053F30A5F57ABE101688ABCDB34F95AB|F9ECED7271ACE37EAE7270210B2BAC2A|E7BBB519B2DB2A7CC7DFCCCF921D6999|2021-02-21|2021-03-02|2021-02-26|747CF5C8587184B9E489FF897D97C20D|10224|5|30|94.91|2847.30|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|7605C7DD68CDFC86929F2C6BF5F20249|2021-01-16|2021-01-24|2021-01-18|747CF5C8587184B9E489FF897D97C20D|10212|1|45|81.78|3680.10|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|68FF58B52AF2F6DE173557650678F5FA|9029FF9E9C7721FA20D4E54A8E7CE473|7605C7DD68CDFC86929F2C6BF5F20249|2020-10-06|2020-10-16|2020-10-07|747CF5C8587184B9E489FF897D97C20D|10302|5|49|75.42|3695.58|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|D39B79B3341F1B50B921D2C8F9CB9198|54E5335EFF5F2D42EE1529223DFC5F1B|2021-10-21|2021-10-27|2021-10-23|747CF5C8587184B9E489FF897D97C20D|10312|14|31|111.87|3467.97|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|166381EDC073CE1E14AC8FBBFC0CDFFD|904CBD9B584F54FB0D548198D6269FBD|2020-10-22|2020-10-31|2020-12-26|747CF5C8587184B9E489FF897D97C20D|10165|7|44|55.30|2433.20|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|1F247542A7446249DE292661B84EC2EB|D39B79B3341F1B50B921D2C8F9CB9198|DC088CA90BDC8E33F2310E2697F1A0B0|2020-11-21|2020-11-28|2020-11-27|747CF5C8587184B9E489FF897D97C20D|10193|14|21|153.00|3213.00|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|D39B79B3341F1B50B921D2C8F9CB9198|90796E71B563456DA22733A07E9C3D96|2022-03-23|2022-04-02|2022-03-28|747CF5C8587184B9E489FF897D97C20D|10396|2|33|129.76|4282.08|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|9C36FD4E5F5F66DFDD483D0A1277EF1C|4D091C3139A28C131B75656586631457|C738CC041E22083A42DA80B239ACD5D9|2021-08-20|2021-08-30|2021-08-23|747CF5C8587184B9E489FF897D97C20D|10283|4|21|78.28|1643.88|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|61249574B3D6FAE431906B3BE1D503D3|D39B79B3341F1B50B921D2C8F9CB9198|2B0AF8220E6D84FF5FB34C580A1F6D38|2021-12-09|2021-12-15|2021-12-12|747CF5C8587184B9E489FF897D97C20D|10356|1|30|158.63|4758.90|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|61DB7FFF36E5E48CB7AB02E66C5BBE0F|F9ECED7271ACE37EAE7270210B2BAC2A|7014371FF4FA7D85EA6DC50CFB009934|2021-08-27|2021-09-04|2021-08-31|747CF5C8587184B9E489FF897D97C20D|10285|2|39|76.48|2982.72|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|ADD43E19C8A3933DB4E494C5ADA4387C|D91F47F102A344A0AC119CD81761BA0E|2021-07-20|2021-07-29|2021-07-23|747CF5C8587184B9E489FF897D97C20D|10271|5|31|99.54|3085.74|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|ADAEB7C5851892E9B8A383A0F9CAB98C|2021-01-16|2021-01-24|2021-01-18|747CF5C8587184B9E489FF897D97C20D|10212|9|41|133.72|5482.52|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|E75BB0A5D2AEEAE097AD608FE06D51B2|9029FF9E9C7721FA20D4E54A8E7CE473|B5037912891BD8B3F3E2C4D1033BD060|2022-03-11|2022-03-22|2022-03-14|747CF5C8587184B9E489FF897D97C20D|10393|8|35|145.04|5076.40|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|61DB7FFF36E5E48CB7AB02E66C5BBE0F|9029FF9E9C7721FA20D4E54A8E7CE473|758F9AF5A1A80AA6555B2DBF3B08554C|2021-10-13|2021-10-22|2021-10-15|747CF5C8587184B9E489FF897D97C20D|10305|1|36|118.28|4258.08|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|984F0AD25FE773422E98C61EF1B2FDEF|9029FF9E9C7721FA20D4E54A8E7CE473|140D7F67F1A796C54863493AA33502E7|2020-11-25|2020-12-01|2020-11-28|747CF5C8587184B9E489FF897D97C20D|10195|7|32|31.82|1018.24|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|E23F2A141B75D6EECF3D623A88B5054E|D39B79B3341F1B50B921D2C8F9CB9198|FE5B006C08EAD5CA0BF6025F74B0C7BF|2022-04-29|2022-05-10|2022-04-30|747CF5C8587184B9E489FF897D97C20D|10410|3|53|49.97|2648.41|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5B35545E1A55678B1A494C68202CC02D|BDD4286459900F7788990A266EAF5E28|A845CCBEBD5942073BE1131784111AF6|2021-09-15|2021-09-22|2021-09-16|747CF5C8587184B9E489FF897D97C20D|10296|2|42|75.81|3184.02|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|F9ECED7271ACE37EAE7270210B2BAC2A|C918923D3F247BF9499560B84105A21B|2020-04-29|2020-05-08|2020-05-01|747CF5C8587184B9E489FF897D97C20D|10120|2|46|158.80|7304.80|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|2BAEE22BAF7F619D535A09422F26E389|9029FF9E9C7721FA20D4E54A8E7CE473|01550F35EC80E6A36F04020BE8CC2CDD|2020-03-18|2020-03-24|2020-03-20|747CF5C8587184B9E489FF897D97C20D|10110|15|29|43.27|1254.83|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|ADD43E19C8A3933DB4E494C5ADA4387C|9901D163E383EB8FEFEB1DA8A5B5F722|2022-05-03|2022-05-13|2022-05-05|747CF5C8587184B9E489FF897D97C20D|10412|7|19|50.86|966.34|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|166381EDC073CE1E14AC8FBBFC0CDFFD|904CBD9B584F54FB0D548198D6269FBD|2022-01-23|2022-02-03|2022-01-25|747CF5C8587184B9E489FF897D97C20D|10371|11|30|53.44|1603.20|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|F9ECED7271ACE37EAE7270210B2BAC2A|6CB8D43D5FB436DA658DF8A2825426EC|2022-03-04|2022-03-11|2022-03-07|747CF5C8587184B9E489FF897D97C20D|10390|2|36|54.09|1947.24|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|AEDD14C611EDAF81BD0488706C2DD4BB|9029FF9E9C7721FA20D4E54A8E7CE473|8CB7D95A9F0E6B34114FE9CE42AADA25|2021-11-16|2021-11-25|2021-11-21|747CF5C8587184B9E489FF897D97C20D|10330|4|50|133.92|6696.00|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|F9312512AEB3A956B16709706A64E540|9029FF9E9C7721FA20D4E54A8E7CE473|D0F181B5A2C953BC765033121C781277|2021-02-22|2021-03-01|2021-02-24|747CF5C8587184B9E489FF897D97C20D|10225|13|46|77.61|3570.06|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|68FF58B52AF2F6DE173557650678F5FA|9029FF9E9C7721FA20D4E54A8E7CE473|5AE776CDF510B9E839397CA137C4B0F0|2021-06-01|2021-06-09|2021-06-02|A149E85A44AEEC9140E92733D9ED694E|10253|3|31|139.87|4335.97|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|48CD3034F39A7BD6BE747F92F1D08E42|D39B79B3341F1B50B921D2C8F9CB9198|AF8AC33DF5F7F901BC7A1CE7568DEC3B|2021-01-29|2021-02-08|2021-02-01|747CF5C8587184B9E489FF897D97C20D|10215|1|46|42.76|1966.96|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4205B58A4A9C7917A59B29AF98032660|9029FF9E9C7721FA20D4E54A8E7CE473|EEF71432420F54895CECA58C86FE9594|2020-03-10|2020-03-19|2020-03-11|747CF5C8587184B9E489FF897D97C20D|10109|6|29|32.10|930.90|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2022-01-23|2022-02-03|2022-01-25|747CF5C8587184B9E489FF897D97C20D|10371|12|25|53.75|1343.75|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|9029FF9E9C7721FA20D4E54A8E7CE473|F869D1827169A5B68989AEE6F949CF98|2020-10-22|2020-10-31|2020-12-26|747CF5C8587184B9E489FF897D97C20D|10165|3|44|168.32|7406.08|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|B64F4E13766C782DD9D443427B377761|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2020-04-04|2020-04-12|2020-04-07|747CF5C8587184B9E489FF897D97C20D|10115|2|47|56.64|2662.08|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B823D59742D022CA49154CD6401B2C1A|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2022-01-31|2022-02-08|2022-02-06|747CF5C8587184B9E489FF897D97C20D|10373|10|23|83.86|1928.78|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|603DAD414872714C2DA23F5152067FC5|9029FF9E9C7721FA20D4E54A8E7CE473|784CD0AC784A7F6F500CFC2081655CBA|2021-03-10|2021-03-18|2021-03-13|747CF5C8587184B9E489FF897D97C20D|10228|2|29|214.30|6214.70|1
